adult,budget,genres,original_language,popularity,revenue,runtime,vote_average,vote_count,release_strategy,director_popularity,lead_actor_popularity,avg_top5_cast_popularity,imdb_rating,imdb_votes,period,roi,collection_flag,production_companies_count_cat,origin_country_count_cat,production_countries_count_cat,spoken_languages_count_cat
0,0,['Comedy'],en,0.0362,0,74,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,0
0,0,[],ja,0.0338,0,103,0.0,0,unknown,,,,,,After COVID,,0,0,1,0,1
0,0,['Horror'],ja,0.1006,0,57,0.0,0,unknown,,,,,,Before COVID,,1,1,1,0,1
0,0,['Horror'],ja,0.1939,0,61,0.0,0,unknown,,,,,,Before COVID,,1,1,1,0,1
0,0,['Horror'],ja,0.2997,0,59,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.1007,0,58,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.1497,0,57,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.2694,0,56,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.1857,0,56,0.0,0,streaming,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.08,0,57,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.054,0,57,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.1872,0,57,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.1668,0,57,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.1396,0,61,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,0,['Horror'],ja,0.1195,0,60,0.0,0,unknown,,,,,,Before COVID,,1,1,1,1,1
0,2500,['Drama'],Other,1.604,7500,44,0.0,0,unknown,0.0,0.7569,0.7349600000000001,,,After COVID,2.0,0,0,1,0,0
0,0,"['Romance', 'Drama']",Other,1.9832,3157896,140,8.1,32,theatrical,0.5796,2.0215,1.43552,8.2,9388.0,After COVID,,1,1,1,1,1
0,1000,[],en,0.0143,1000,58,0.0,0,streaming,0.0,0.0,0.0,8.0,37.0,After COVID,0.0,0,0,1,0,0
0,0,[],ja,0.8869,0,70,0.0,0,streaming,1.8121,0.6063,0.6063,9.0,42.0,During COVID,,0,0,1,1,1
0,0,[],ja,1.0128,0,86,0.0,0,theatrical,,,,,,After COVID,,0,0,1,0,1
0,0,['Drama'],zh,0.9508,0,102,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,2,2,2
0,0,['Documentary'],Other,0.0339,0,56,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,"['Action', 'Drama']",Other,0.0071,0,169,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,,0,0,1,0,1
0,0,['Music'],en,0.2375,0,109,8.0,1,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,[],en,0.0286,0,87,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,2,1,1,1
0,0,['Thriller'],en,0.0765,0,42,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,0
0,0,[],en,0.0505,0,53,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,[],en,1.6801,0,81,7.0,1,streaming,,,,,,After COVID,,0,0,1,0,0
0,60000,[],en,0.1598,0,110,6.0,1,streaming,,,,,,After COVID,-1.0,0,0,1,0,1
0,0,"['Comedy', 'Drama']",en,0.0755,0,66,0.0,0,streaming,0.1843,0.0409,0.05878,,,During COVID,,0,0,1,0,1
0,0,['Drama'],Other,0.1086,0,120,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,1,1
0,400000,['Documentary'],Other,0.1033,0,65,0.0,0,streaming,,,,,,After COVID,-1.0,0,0,1,0,1
0,0,"['Documentary', 'TV Movie']",en,0.1088,0,60,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],Other,0.097,0,58,0.0,0,streaming,,,,,,After COVID,,0,2,1,1,1
0,0,['Crime'],en,0.0338,0,95,10.0,1,streaming,0.0621,0.0482,0.07236,,,During COVID,,0,1,1,1,1
0,0,['Documentary'],Other,0.1684,0,126,0.0,0,unknown,,,,,,Before COVID,,0,2,1,1,1
0,0,"['Drama', 'Science Fiction', 'Thriller']",zh,0.8252,0,70,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,1
0,0,['Documentary'],ko,0.0143,0,102,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,1,1
0,0,['Drama'],ko,0.0883,0,96,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,"['Comedy', 'Drama']",de,0.0143,0,80,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,1,1
0,0,"['Thriller', 'Crime']",Other,2.078,31366,113,7.0,8,theatrical,0.0768,0.6483,0.62208,5.9,283.0,After COVID,,0,2,1,1,1
0,0,['Documentary'],en,0.7951,0,46,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,['Documentary'],Other,0.1111,0,40,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,[],en,0.0379,0,41,0.0,0,unknown,0.0,0.0214,0.0178499999999999,,,During COVID,,0,0,1,0,0
0,0,['Documentary'],en,0.7788,50000,72,0.0,0,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,['Music'],ja,0.1767,0,120,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,"['Drama', 'Romance']",ja,1.802,0,88,2.75,4,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,"['TV Movie', 'Documentary', 'History']",en,0.0861,0,57,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,2,1,1,1
0,0,"['Action', 'War']",zh,1.4005,0,65,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,['Documentary'],fr,0.0261,0,57,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,2,1,1,1
0,0,"['Documentary', 'Music']",ru,0.4955,0,90,7.0,1,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,1000000,['Documentary'],en,1.844,0,60,10.0,1,theatrical,0.0658,0.4101,1.27566,7.3,11.0,During COVID,-1.0,0,1,1,1,0
0,0,"['Mystery', 'Thriller']",en,0.65,0,103,0.0,0,theatrical,0.3809,0.3174,0.08392,8.1,16.0,During COVID,,0,1,0,1,0
0,0,"['Documentary', 'Music']",Other,0.0967,0,58,0.0,0,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,['Music'],en,0.0143,0,57,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,"['Drama', 'History']",zh,0.3895,0,120,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,,0,0,1,0,1
0,0,[],en,0.0193,0,75,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,1,1
0,0,"['Crime', 'Thriller']",Other,1.4484,0,141,1.5,2,theatrical,0.0,0.8307,1.245275,4.1,22.0,During COVID,,0,0,1,1,1
0,0,[],en,0.1855,0,90,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,[],zh,0.0214,0,46,0.0,0,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,"['Horror', 'Fantasy', 'Mystery']",ko,1.7855,257377,102,6.4,18,unknown,1.3204,1.2888,1.2186,5.3,377.0,After COVID,,0,1,1,1,1
0,0,"['Crime', 'Documentary']",en,0.0071,0,61,0.0,0,streaming,0.0,0.0143,0.0143,,,After COVID,,0,0,1,1,1
0,0,['Documentary'],Other,0.0362,0,174,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,['Drama'],en,0.0806,0,117,0.0,0,unknown,,,,,,Before COVID,,0,0,2,2,1
0,0,"['Horror', 'Mystery']",ja,3.9674,0,178,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,1,1,1,1,1
0,0,"['Music', 'Documentary']",en,0.0071,0,69,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,0
0,0,['Documentary'],de,0.0071,0,100,1.0,2,unknown,,,,,,After COVID,,0,0,1,0,1
0,0,[],Other,0.0143,0,99,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,"['Music', 'Documentary']",en,1.7239,0,124,0.0,0,streaming,0.0,0.0143,0.0143,,,After COVID,,0,1,1,1,1
0,0,"['Drama', 'Mystery']",zh,0.9803,0,78,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,,0,1,1,1,1
0,0,['Documentary'],Other,0.0363,0,60,0.0,0,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],en,0.0286,0,52,0.0,0,theatrical,,,,,,After COVID,,0,0,1,1,0
0,0,"['Comedy', 'Music']",Other,0.0214,0,58,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,2,1,0,1
0,0,"['TV Movie', 'Drama']",Other,0.8089,0,99,0.0,0,theatrical,,,,,,Before COVID,,0,2,1,1,1
0,0,[],ja,1.6167,0,196,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,2
0,0,['Documentary'],Other,1.9242,0,88,0.0,0,theatrical,,,,,,After COVID,,0,2,1,1,2
0,0,['Music'],en,0.0414,0,44,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,['Documentary'],en,0.2962,0,85,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,1,1,0,2
0,0,[],Other,0.255,0,80,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,2
0,0,[],en,0.8978,0,87,0.0,0,unknown,,,,,,Before COVID,,0,0,1,0,1
0,0,"['Action', 'Thriller', 'Drama']",zh,0.8715,0,93,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,['Romance'],zh,0.0143,0,103,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],ko,0.225,0,52,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],ko,0.0672,0,63,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,"['TV Movie', 'Drama']",ru,1.1694,0,132,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,[],en,0.0071,0,105,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,0
0,0,[],en,0.0613,0,197,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,[],es,0.0071,0,46,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,0,1
0,0,"['Documentary', 'Fantasy', 'Drama']",en,0.8165,0,80,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,,0,0,1,0,1
0,0,[],en,0.1362,0,50,0.0,0,unknown,,,,,,After COVID,,0,0,1,0,1
0,0,['Documentary'],de,0.1759,0,96,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,,0,0,1,1,2
0,0,[],en,0.0788,0,40,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,['Documentary'],en,0.1333,0,76,0.0,0,unknown,,,,,,After COVID,,0,0,1,0,0
0,0,['Documentary'],en,0.0,0,71,0.0,0,streaming,,,,,,After COVID,,0,0,1,0,1
0,0,[],fr,0.8289,0,48,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,0,"['Mystery', 'Romance']",ko,0.4299,0,120,8.0,1,streaming,0.0,0.0143,0.0143,,,After COVID,,1,0,1,0,1
0,120000,[],it,0.0912,0,47,0.0,0,unknown,,,,,,After COVID,-1.0,0,0,1,1,1
0,6000,['Comedy'],en,0.0816,0,52,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,-1.0,0,1,1,0,1
0,10000,"['Documentary', 'Adventure', 'Horror']",es,0.1813,0,67,0.0,0,unknown,0.1105,0.0636,0.109675,7.4,14.0,During COVID,-1.0,0,1,1,0,1
0,0,['Documentary'],Other,0.0598,0,73,7.5,2,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],en,0.1219,0,82,0.0,0,unknown,,,,,,After COVID,,0,1,1,2,1
0,0,['Documentary'],Other,0.0143,0,53,0.0,0,unknown,,,,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],Other,0.0143,0,72,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,1,1
0,8000,"['Crime', 'Drama', 'Thriller']",en,0.0352,0,98,8.0,2,unknown,0.0168,0.0143,0.0411,5.2,25.0,During COVID,-1.0,0,0,1,0,0
0,0,['Horror'],en,0.0496,0,64,0.0,0,unknown,,,,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],fr,0.0168,0,80,9.0,1,unknown,,,,,,After COVID,,0,1,1,0,1
0,0,['Drama'],Other,0.6383,0,95,0.0,0,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,"['Comedy', 'Family']",Other,0.6445,0,95,0.0,0,theatrical,,,,,,After COVID,,0,0,1,0,1
0,0,['Music'],ja,0.7677,0,183,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,"['Drama', 'Mystery']",en,0.0,0,70,0.0,0,streaming,0.0,0.0143,0.0143,,,After COVID,,0,0,1,0,1
0,0,['Comedy'],en,0.0388,0,134,0.0,0,unknown,,,,,,After COVID,,0,1,1,1,0
0,100,"['Comedy', 'Horror', 'Mystery']",en,0.0362,100,87,0.0,0,theatrical,0.051,0.051,0.0392,,,After COVID,0.0,0,1,1,1,1
0,775000,['Documentary'],en,0.8795,0,60,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,-1.0,0,1,1,0,0
0,0,['Documentary'],en,0.0761,0,55,0.0,0,unknown,0.0652,0.0168,0.0249,,,During COVID,,0,1,1,1,0
0,0,"['Action', 'Adventure', 'Comedy']",ja,4.3868,19077748,129,6.865,78,streaming,1.3282,4.4678,2.62698,6.3,2788.0,After COVID,,1,2,1,1,1
0,0,['Music'],ja,0.1773,0,120,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,"['Fantasy', 'Action', 'Adventure', 'History']",zh,0.5895,0,79,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],en,1.9008,0,45,0.0,0,unknown,,,,,,Before COVID,,0,2,1,0,0
0,0,[],ko,1.0491,0,75,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,"['Drama', 'Thriller', 'Comedy']",fr,1.7136,5675601,104,6.567,201,unknown,0.9492,0.5338,1.2274,6.9,3531.0,After COVID,,0,2,1,1,1
0,0,['Music'],ja,0.139,0,125,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,0.0071,0,96,0.0,0,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,2
0,0,['Horror'],zh,1.4555,0,87,2.0,1,theatrical,,,,,,Before COVID,,0,0,1,1,1
0,6000,['Drama'],en,0.0845,0,247,0.0,0,theatrical,0.0286,0.0478,0.0707,7.9,30.0,During COVID,-1.0,0,0,1,1,1
0,0,['Documentary'],en,0.6054,0,45,0.0,0,unknown,,,,,,Before COVID,,0,2,1,0,0
0,0,['Drama'],Other,0.0261,0,88,0.0,0,unknown,,,,,,After COVID,,0,2,1,1,1
0,0,['Science Fiction'],fr,0.4433,0,126,9.5,2,streaming,,,,,,Before COVID,,0,2,1,1,1
0,0,"['Animation', 'Drama', 'Science Fiction']",ja,1.9101,2133954,120,5.7,7,unknown,1.3553,1.5304,1.7818200000000002,7.1,160.0,After COVID,,1,2,1,1,1
0,0,"['Animation', 'Drama', 'Science Fiction']",ja,2.0508,1382675,120,5.4,5,unknown,1.3553,1.5304,1.7818200000000002,7.1,155.0,After COVID,,1,2,1,1,1
0,0,['Drama'],Other,0.0,0,114,0.0,0,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Drama', 'Romance']",Other,0.0071,0,45,0.0,0,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],en,0.0071,0,84,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,1
0,0,['Documentary'],en,0.1036,0,63,0.0,0,unknown,,,,,,Before COVID,,0,0,2,2,1
0,0,['Documentary'],en,0.1785,38683,90,7.0,1,theatrical,1.4141,0.3019,1.6956599999999995,8.3,48.0,After COVID,,0,1,1,1,1
0,0,['Documentary'],en,0.0071,0,80,0.0,0,unknown,,,,,,Before COVID,,0,0,1,1,1
0,100,"['Horror', 'Thriller', 'Comedy', 'Mystery']",en,0.0143,150,55,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,0.5,0,1,1,0,0
0,0,['Horror'],en,1.5697,0,63,4.0,2,streaming,,,,,,After COVID,,0,1,1,0,1
0,0,['Music'],en,3.6924,0,208,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,0,0
0,0,[],en,0.0071,0,80,0.0,0,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,['Documentary'],Other,0.0681,0,80,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,,0,1,2,2,0
0,0,"['Documentary', 'War']",en,0.0214,0,56,0.0,0,unknown,0.0143,0.0,0.0,7.2,8.0,During COVID,,0,1,1,0,0
0,0,[],en,0.0071,0,55,2.0,2,unknown,,,,,,Before COVID,,0,0,1,0,0
0,0,"['Adventure', 'Drama', 'Family']",Other,0.0261,0,96,4.0,1,theatrical,,,,,,Before COVID,,0,0,1,1,1
0,0,"['Animation', 'Family', 'TV Movie', 'Adventure']",en,1.4788,0,44,10.0,1,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],es,0.0648,0,77,0.0,0,streaming,,,,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],en,0.14,0,79,0.0,0,theatrical,,,,,,After COVID,,0,0,1,0,0
0,0,['Documentary'],es,0.0071,0,64,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,1
0,0,['Documentary'],en,0.0261,0,70,0.0,0,theatrical,,,,,,After COVID,,0,0,1,0,1
0,0,['Music'],ja,1.819,0,139,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,1,1,1,1
0,0,"['Horror', 'Mystery', 'Thriller']",en,0.1658,0,96,3.0,1,unknown,0.0739,0.0863,0.41894,5.8,59.0,During COVID,,0,1,1,1,1
0,0,['Comedy'],Other,0.0071,0,57,10.0,1,streaming,0.0,0.0143,0.0143,,,Before COVID,,1,0,1,1,0
0,0,['Comedy'],Other,0.0214,0,109,10.0,1,streaming,0.0,0.0143,0.0143,,,Before COVID,,1,0,1,1,1
0,0,['Comedy'],Other,0.0214,0,122,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,1,0,1,1,1
0,0,['Comedy'],Other,0.0071,0,95,0.0,0,streaming,0.0,0.0143,0.0143,,,After COVID,,1,0,1,0,0
0,0,['Science Fiction'],en,4.1679,0,90,0.0,0,unknown,0.1042,0.4422,0.8731199999999999,4.0,247.0,During COVID,,0,0,1,1,1
0,0,"['Drama', 'Comedy']",zh,2.0365,179000000,117,7.36,89,theatrical,1.5789,2.1662,2.29736,7.3,1832.0,After COVID,,0,0,1,1,1
0,0,"['Action', 'Adventure']",Other,0.0798,0,89,6.0,1,streaming,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Horror', 'Drama']",en,0.0143,0,80,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,500,"['Drama', 'Comedy', 'Crime']",en,0.0214,0,135,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,-1.0,0,0,1,0,0
0,0,['Music'],ja,0.0516,0,75,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,1.0623,0,53,0.0,0,unknown,0.0662,0.5137,0.2789333333333333,,,During COVID,,0,1,1,1,0
0,0,"['Music', 'Horror', 'Fantasy']",ja,1.2924,0,180,0.0,0,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,"['Documentary', 'History']",en,0.0793,0,59,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,[],en,0.0071,0,94,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,"['Animation', 'Family', 'Comedy', 'Adventure']",en,0.0143,0,68,4.0,2,unknown,0.2003,0.1505,0.08775,6.0,26.0,During COVID,,0,0,1,0,1
0,0,"['Animation', 'Family']",en,0.0362,0,66,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,0,1
0,0,[],en,0.0239,0,60,0.0,0,streaming,,,,,,After COVID,,0,0,1,0,1
0,0,[],de,0.052,0,193,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],en,0.9085,0,46,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,1,1,1,1
0,0,[],ja,1.0135,0,90,0.0,0,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,"['Horror', 'Music']",en,2.4834,0,42,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,1,0,1,0,1
0,0,"['Comedy', 'Music', 'Romance', 'Fantasy', 'Adventure']",ja,1.2365,0,108,10.0,1,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,0.1615,0,52,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,1
0,0,['Documentary'],en,0.0214,0,56,0.0,0,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,1,1,1,0
0,0,"['Comedy', 'Music', 'Romance', 'Fantasy', 'Adventure']",ja,0.4699,0,107,10.0,1,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Thriller'],en,0.062,0,73,0.0,0,streaming,,,,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],es,0.0958,0,58,0.0,0,theatrical,0.0,0.0143,0.0143,,,During COVID,,0,1,1,1,1
0,0,['Music'],Other,0.0726,0,200,6.0,32,theatrical,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
0,60000,['Thriller'],en,0.1567,0,70,0.0,0,theatrical,,,,,,Before COVID,-1.0,0,0,1,1,1
0,0,"['Documentary', 'Adventure']",Other,0.0,0,44,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,['Drama'],ja,0.8289,0,80,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,,1,1,1,1,1
0,0,"['Action', 'Drama']",ja,1.057,0,80,0.0,0,theatrical,0.0,0.0143,0.0143,,,After COVID,,1,1,1,1,1
0,0,['Music'],ja,1.7982,0,263,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],Other,0.0256,0,90,10.0,2,theatrical,0.1065,0.1065,0.1071999999999999,5.2,22.0,During COVID,,0,0,1,1,1
0,0,"['Romance', 'Drama']",ko,0.5225,0,110,0.0,0,streaming,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,2
0,0,['Music'],ja,0.2418,0,257,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,1.0843,0,90,0.0,0,unknown,0.0,0.0143,0.0143,,,During COVID,,0,0,1,0,0
0,0,['Documentary'],Other,0.0607,0,63,0.0,0,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],en,0.0991,0,57,0.0,0,theatrical,,,,,,Before COVID,,0,1,1,1,1
0,0,"['Animation', 'Comedy', 'TV Movie']",ja,1.0072,0,48,9.0,1,theatrical,,,,,,Before COVID,,0,1,1,1,0
0,0,['Drama'],en,0.0311,0,103,0.0,0,unknown,,,,,,After COVID,,0,0,1,1,0
0,0,['Drama'],en,1.6616,0,102,0.0,0,streaming,0.0261,2.323,0.89648,5.6,18.0,During COVID,,0,1,1,1,0
0,0,['Comedy'],en,0.078,0,92,0.0,0,streaming,,,,,,After COVID,,0,0,1,0,0
0,0,['Documentary'],en,0.2858,0,44,0.0,0,unknown,,,,,,Before COVID,,0,2,1,1,1
0,0,"['Horror', 'Thriller']",en,1.8253,0,96,0.0,0,unknown,,,,,,Before COVID,,0,0,1,0,1
0,0,"['Documentary', 'War']",Other,0.0331,0,115,10.0,1,unknown,,,,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],de,1.6048,0,45,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,2
0,0,['Documentary'],en,0.1713,0,52,0.0,0,unknown,,,,,,After COVID,,0,1,1,1,2
0,0,['Drama'],ja,1.1006,0,115,7.0,1,theatrical,,,,,,Before COVID,,0,0,1,1,1
0,0,"['Documentary', 'Music']",en,0.05,0,60,0.0,0,streaming,,,,,,Before COVID,,0,1,1,1,0
0,0,['Romance'],en,0.0679,0,78,0.0,0,streaming,0.0143,0.1093,0.0689,,,During COVID,,0,0,1,0,1
0,0,"['Animation', 'Family']",zh,1.5315,11800,87,8.0,1,theatrical,0.0,0.0143,0.0143,,,After COVID,,0,1,1,1,1
0,0,['Documentary'],en,0.0,0,93,0.0,0,unknown,0.0,0.0143,0.0143,,,After COVID,,0,0,1,0,1
0,0,[],en,0.0479,0,85,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,0,0
0,0,['Documentary'],Other,0.0703,0,50,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,1,1
0,0,[],en,0.0827,0,83,0.0,0,streaming,,,,,,Before COVID,,0,2,1,1,1
0,0,['Drama'],en,0.0792,0,93,0.0,0,unknown,,,,,,Before COVID,,0,2,1,1,1
0,0,['Documentary'],en,0.0453,0,58,10.0,1,streaming,,,,,,Before COVID,,0,1,1,1,0
0,0,"['Documentary', 'TV Movie']",fr,0.0478,0,40,8.0,1,theatrical,0.0,0.0143,0.0143,,,After COVID,,0,1,1,1,2
0,0,['Documentary'],Other,0.0718,0,52,0.0,0,theatrical,,,,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],Other,0.0311,0,70,0.0,0,unknown,,,,,,Before COVID,,0,2,1,1,1
0,0,"['Documentary', 'History']",en,0.1223,0,60,0.0,0,unknown,,,,,,Before COVID,,0,1,1,1,1
0,0,['Documentary'],en,0.0722,0,43,0.0,0,streaming,,,,,,After COVID,,0,2,1,1,1
0,0,['Drama'],Other,2.0724,0,67,0.0,0,streaming,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,1,1
0,0,['Documentary'],it,0.0168,0,92,0.0,0,unknown,,,,,,After COVID,,0,0,1,0,1
0,0,"['Documentary', 'Music']",Other,0.0614,0,52,0.0,0,theatrical,,,,,,Before COVID,,0,2,1,2,1
0,0,['Horror'],zh,0.0544,0,90,0.0,0,unknown,0.0,0.0143,0.0143,,,Before COVID,,0,0,1,0,1
